User ID,N_Touchpoints,Channel_Sequence,First_Touch_Channel,First_Touch_Campaign,Last_Touch_Channel,Last_Touch_Campaign,Converted,All_Campaigns
79907,3,Display Ads -> Social Media -> Email,Display Ads,Retargeting,Email,-,TRUE,"-, Retargeting, Discount Offer"
79941,5,Social Media -> Email -> Display Ads -> Search Ads -> Email,Social Media,Winter Sale,Email,Brand Awareness,TRUE,"Winter Sale, Brand Awareness, Retargeting, Discount Offer"
79969,4,Display Ads -> Email -> Social Media -> Direct Traffic,Display Ads,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -, Retargeting"
80046,2,Social Media -> Search Ads,Social Media,Retargeting,Search Ads,-,TRUE,"-, Retargeting"
80070,1,Display Ads,Display Ads,New Product Launch,Display Ads,New Product Launch,FALSE,New Product Launch
80097,2,Social Media -> Social Media,Social Media,Discount Offer,Social Media,Brand Awareness,TRUE,"Brand Awareness, Discount Offer"
80133,5,Social Media -> Search Ads -> Referral -> Search Ads -> Email,Social Media,-,Email,Retargeting,TRUE,"Winter Sale, -, Retargeting, Discount Offer"
80202,3,Direct Traffic -> Display Ads -> Referral,Direct Traffic,-,Referral,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness"
80204,2,Display Ads -> Email,Display Ads,Discount Offer,Email,-,FALSE,"-, Discount Offer"
80259,6,Direct Traffic -> Direct Traffic -> Referral -> Direct Traffic -> Email -> Email,Direct Traffic,-,Email,Winter Sale,TRUE,"Winter Sale, -"
80267,2,Referral -> Display Ads,Referral,-,Display Ads,New Product Launch,TRUE,"New Product Launch, -"
80282,4,Social Media -> Referral -> Display Ads -> Email,Social Media,Retargeting,Email,Retargeting,TRUE,"Winter Sale, Retargeting"
80298,3,Referral -> Social Media -> Direct Traffic,Referral,Retargeting,Direct Traffic,-,TRUE,"-, Retargeting"
80324,1,Social Media,Social Media,Brand Awareness,Social Media,Brand Awareness,FALSE,Brand Awareness
80368,4,Direct Traffic -> Email -> Social Media -> Search Ads,Direct Traffic,-,Search Ads,Retargeting,TRUE,"-, Retargeting, Discount Offer"
80392,4,Social Media -> Search Ads -> Direct Traffic -> Social Media,Social Media,Brand Awareness,Social Media,Discount Offer,TRUE,"-, Brand Awareness, Discount Offer"
80471,4,Display Ads -> Search Ads -> Display Ads -> Email,Display Ads,-,Email,Discount Offer,TRUE,"-, Retargeting, Discount Offer"
80474,3,Search Ads -> Search Ads -> Referral,Search Ads,Winter Sale,Referral,-,TRUE,"Winter Sale, -"
80481,3,Social Media -> Social Media -> Display Ads,Social Media,Discount Offer,Display Ads,Winter Sale,TRUE,"Winter Sale, New Product Launch, Discount Offer"
80503,2,Social Media -> Search Ads,Social Media,-,Search Ads,Brand Awareness,TRUE,"-, Brand Awareness"
80527,4,Social Media -> Social Media -> Email -> Direct Traffic,Social Media,-,Direct Traffic,-,TRUE,"-, Retargeting"
80549,6,Referral -> Direct Traffic -> Email -> Search Ads -> Referral -> Display Ads,Referral,Brand Awareness,Display Ads,New Product Launch,TRUE,"New Product Launch, Brand Awareness, Discount Offer, -, Winter Sale"
80551,4,Direct Traffic -> Direct Traffic -> Referral -> Social Media,Direct Traffic,-,Social Media,Winter Sale,TRUE,"Winter Sale, -, Retargeting"
80552,2,Email -> Email,Email,-,Email,Brand Awareness,TRUE,"-, Brand Awareness"
80575,3,Social Media -> Display Ads -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,TRUE,"-, Retargeting"
80602,5,Display Ads -> Social Media -> Display Ads -> Display Ads -> Direct Traffic,Display Ads,-,Direct Traffic,-,FALSE,"New Product Launch, -, Discount Offer"
80604,8,Referral -> Search Ads -> Social Media -> Email -> Social Media -> Social Media -> Display Ads -> Direct Traffic,Referral,Discount Offer,Direct Traffic,-,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
80623,6,Search Ads -> Display Ads -> Social Media -> Display Ads -> Email -> Email,Search Ads,Discount Offer,Email,New Product Launch,TRUE,"New Product Launch, Brand Awareness, Discount Offer, -, Winter Sale"
80631,2,Search Ads -> Social Media,Search Ads,Brand Awareness,Social Media,New Product Launch,FALSE,"New Product Launch, Brand Awareness"
80653,2,Search Ads -> Display Ads,Search Ads,New Product Launch,Display Ads,New Product Launch,TRUE,New Product Launch
80670,1,Email,Email,Discount Offer,Email,Discount Offer,TRUE,Discount Offer
80683,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
80731,5,Display Ads -> Email -> Direct Traffic -> Search Ads -> Email,Display Ads,Retargeting,Email,Retargeting,TRUE,"-, Retargeting, Discount Offer"
80739,6,Display Ads -> Referral -> Referral -> Referral -> Referral -> Search Ads,Display Ads,New Product Launch,Search Ads,Discount Offer,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
80769,5,Display Ads -> Direct Traffic -> Direct Traffic -> Search Ads -> Social Media,Display Ads,Discount Offer,Social Media,Brand Awareness,TRUE,"-, Brand Awareness, Retargeting, Discount Offer"
80804,6,Social Media -> Social Media -> Search Ads -> Display Ads -> Display Ads -> Referral,Social Media,Retargeting,Referral,New Product Launch,TRUE,"New Product Launch, Brand Awareness, Retargeting"
80892,2,Referral -> Display Ads,Referral,-,Display Ads,Retargeting,FALSE,"-, Retargeting"
80904,3,Direct Traffic -> Search Ads -> Display Ads,Direct Traffic,-,Display Ads,Retargeting,TRUE,"New Product Launch, -, Retargeting"
80938,4,Search Ads -> Social Media -> Social Media -> Direct Traffic,Search Ads,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -"
80944,3,Referral -> Direct Traffic -> Referral,Referral,Discount Offer,Referral,-,TRUE,"-, Discount Offer"
80960,2,Direct Traffic -> Search Ads,Direct Traffic,-,Search Ads,Retargeting,TRUE,"-, Retargeting"
80967,3,Social Media -> Email -> Social Media,Social Media,-,Social Media,Winter Sale,TRUE,"Winter Sale, -"
80999,4,Referral -> Display Ads -> Display Ads -> Social Media,Referral,Winter Sale,Social Media,-,TRUE,"Winter Sale, -, Retargeting"
81053,6,Display Ads -> Display Ads -> Direct Traffic -> Referral -> Search Ads -> Referral,Display Ads,-,Referral,Brand Awareness,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
81103,4,Email -> Referral -> Direct Traffic -> Social Media,Email,Discount Offer,Social Media,Brand Awareness,TRUE,"New Product Launch, -, Brand Awareness, Discount Offer"
81152,2,Display Ads -> Direct Traffic,Display Ads,Retargeting,Direct Traffic,-,TRUE,"-, Retargeting"
81168,4,Referral -> Search Ads -> Social Media -> Email,Referral,New Product Launch,Email,Brand Awareness,TRUE,"Winter Sale, New Product Launch, -, Brand Awareness"
81190,3,Display Ads -> Direct Traffic -> Social Media,Display Ads,-,Social Media,Retargeting,FALSE,"-, Retargeting"
81212,1,Email,Email,New Product Launch,Email,New Product Launch,FALSE,New Product Launch
81244,4,Social Media -> Direct Traffic -> Social Media -> Referral,Social Media,New Product Launch,Referral,Retargeting,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
81291,1,Search Ads,Search Ads,Brand Awareness,Search Ads,Brand Awareness,TRUE,Brand Awareness
81299,1,Search Ads,Search Ads,-,Search Ads,-,FALSE,-
81300,3,Email -> Email -> Search Ads,Email,Retargeting,Search Ads,Winter Sale,TRUE,"Winter Sale, -, Retargeting"
81316,4,Search Ads -> Display Ads -> Display Ads -> Email,Search Ads,New Product Launch,Email,New Product Launch,TRUE,"New Product Launch, Brand Awareness, Retargeting"
81371,5,Search Ads -> Social Media -> Email -> Direct Traffic -> Direct Traffic,Search Ads,Brand Awareness,Direct Traffic,-,TRUE,"Winter Sale, -, Brand Awareness"
81406,4,Email -> Search Ads -> Referral -> Direct Traffic,Email,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -, Brand Awareness, Retargeting"
81446,2,Social Media -> Display Ads,Social Media,Winter Sale,Display Ads,Discount Offer,FALSE,"Winter Sale, Discount Offer"
81470,6,Search Ads -> Direct Traffic -> Search Ads -> Referral -> Social Media -> Referral,Search Ads,Retargeting,Referral,Discount Offer,TRUE,"Winter Sale, -, Retargeting, Discount Offer"
81479,2,Display Ads -> Social Media,Display Ads,New Product Launch,Social Media,Retargeting,TRUE,"New Product Launch, Retargeting"
81493,2,Social Media -> Display Ads,Social Media,-,Display Ads,Brand Awareness,TRUE,"-, Brand Awareness"
81530,1,Display Ads,Display Ads,Brand Awareness,Display Ads,Brand Awareness,TRUE,Brand Awareness
81531,2,Display Ads -> Email,Display Ads,New Product Launch,Email,-,TRUE,"New Product Launch, -"
81545,3,Referral -> Search Ads -> Display Ads,Referral,-,Display Ads,-,TRUE,"-, Retargeting"
81563,4,Display Ads -> Display Ads -> Referral -> Referral,Display Ads,Discount Offer,Referral,Winter Sale,TRUE,"Winter Sale, Brand Awareness, Discount Offer"
81582,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
81689,4,Display Ads -> Email -> Display Ads -> Direct Traffic,Display Ads,New Product Launch,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -"
81711,4,Display Ads -> Referral -> Social Media -> Social Media,Display Ads,-,Social Media,-,TRUE,"Winter Sale, New Product Launch, -"
81847,6,Search Ads -> Referral -> Social Media -> Referral -> Search Ads -> Social Media,Search Ads,Brand Awareness,Social Media,Brand Awareness,TRUE,"-, Brand Awareness, Discount Offer"
81851,4,Social Media -> Referral -> Direct Traffic -> Display Ads,Social Media,Discount Offer,Display Ads,Retargeting,TRUE,"-, Retargeting, Discount Offer"
81855,3,Referral -> Direct Traffic -> Search Ads,Referral,Retargeting,Search Ads,Retargeting,FALSE,"-, Retargeting"
81888,3,Social Media -> Email -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,TRUE,"-, Retargeting"
81908,3,Display Ads -> Display Ads -> Direct Traffic,Display Ads,-,Direct Traffic,-,TRUE,"Winter Sale, -"
81937,2,Display Ads -> Display Ads,Display Ads,Retargeting,Display Ads,-,TRUE,"-, Retargeting"
81943,1,Search Ads,Search Ads,-,Search Ads,-,FALSE,-
81952,4,Search Ads -> Direct Traffic -> Social Media -> Social Media,Search Ads,-,Social Media,New Product Launch,TRUE,"New Product Launch, -, Discount Offer"
81964,3,Email -> Email -> Social Media,Email,New Product Launch,Social Media,Brand Awareness,TRUE,"New Product Launch, Brand Awareness, Discount Offer"
81974,4,Display Ads -> Email -> Direct Traffic -> Search Ads,Display Ads,Discount Offer,Search Ads,Winter Sale,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
82005,3,Social Media -> Search Ads -> Search Ads,Social Media,Discount Offer,Search Ads,Winter Sale,TRUE,"Winter Sale, Discount Offer"
82038,3,Search Ads -> Direct Traffic -> Direct Traffic,Search Ads,Winter Sale,Direct Traffic,-,FALSE,"Winter Sale, -"
82044,5,Referral -> Email -> Referral -> Referral -> Social Media,Referral,Brand Awareness,Social Media,Brand Awareness,TRUE,"New Product Launch, Brand Awareness"
82045,2,Referral -> Email,Referral,Retargeting,Email,New Product Launch,TRUE,"New Product Launch, Retargeting"
82050,6,Referral -> Search Ads -> Display Ads -> Display Ads -> Referral -> Referral,Referral,Retargeting,Referral,Brand Awareness,TRUE,"Brand Awareness, Retargeting, Discount Offer"
82058,3,Search Ads -> Display Ads -> Referral,Search Ads,Brand Awareness,Referral,Winter Sale,TRUE,"Winter Sale, Retargeting, Brand Awareness"
82064,5,Social Media -> Referral -> Email -> Search Ads -> Email,Social Media,New Product Launch,Email,Discount Offer,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
82118,2,Referral -> Referral,Referral,Retargeting,Referral,Retargeting,TRUE,Retargeting
82125,7,Email -> Direct Traffic -> Email -> Search Ads -> Referral -> Direct Traffic -> Display Ads,Email,Discount Offer,Display Ads,Retargeting,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
82159,4,Social Media -> Social Media -> Email -> Direct Traffic,Social Media,New Product Launch,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -"
82166,7,Search Ads -> Search Ads -> Email -> Referral -> Referral -> Email -> Search Ads,Search Ads,Discount Offer,Search Ads,Winter Sale,TRUE,"Winter Sale, New Product Launch, Discount Offer"
82182,3,Display Ads -> Email -> Search Ads,Display Ads,-,Search Ads,Discount Offer,TRUE,"New Product Launch, -, Discount Offer"
82225,5,Display Ads -> Display Ads -> Direct Traffic -> Display Ads -> Email,Display Ads,Winter Sale,Email,New Product Launch,TRUE,"Winter Sale, New Product Launch, -"
82259,2,Referral -> Referral,Referral,Retargeting,Referral,Discount Offer,TRUE,"Retargeting, Discount Offer"
82330,4,Social Media -> Email -> Referral -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,FALSE,"-, Retargeting"
82338,3,Email -> Display Ads -> Email,Email,-,Email,Discount Offer,TRUE,"-, Discount Offer"
82427,3,Display Ads -> Social Media -> Display Ads,Display Ads,New Product Launch,Display Ads,Winter Sale,TRUE,"Winter Sale, New Product Launch, -"
82446,1,Social Media,Social Media,Brand Awareness,Social Media,Brand Awareness,FALSE,Brand Awareness
82495,5,Direct Traffic -> Display Ads -> Social Media -> Social Media -> Search Ads,Direct Traffic,-,Search Ads,Winter Sale,TRUE,"Winter Sale, -, Retargeting"
82497,2,Display Ads -> Direct Traffic,Display Ads,Brand Awareness,Direct Traffic,-,FALSE,"-, Brand Awareness"
82505,6,Direct Traffic -> Social Media -> Email -> Display Ads -> Email -> Email,Direct Traffic,-,Email,Retargeting,TRUE,"New Product Launch, -, Retargeting, Brand Awareness"
82551,2,Email -> Email,Email,Discount Offer,Email,-,TRUE,"-, Discount Offer"
82557,3,Social Media -> Social Media -> Referral,Social Media,Winter Sale,Referral,-,TRUE,"Winter Sale, -, Retargeting"
82581,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
82610,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,FALSE,-
82667,4,Display Ads -> Email -> Display Ads -> Social Media,Display Ads,-,Social Media,Discount Offer,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
82668,2,Referral -> Referral,Referral,Discount Offer,Referral,Retargeting,TRUE,"Retargeting, Discount Offer"
82701,3,Direct Traffic -> Social Media -> Email,Direct Traffic,-,Email,Brand Awareness,FALSE,"Winter Sale, -, Brand Awareness"
82708,4,Email -> Direct Traffic -> Search Ads -> Social Media,Email,Brand Awareness,Social Media,-,TRUE,"Winter Sale, -, Brand Awareness"
82712,2,Referral -> Direct Traffic,Referral,-,Direct Traffic,-,TRUE,-
82764,5,Referral -> Email -> Email -> Direct Traffic -> Referral,Referral,Retargeting,Referral,Brand Awareness,TRUE,"Winter Sale, -, Brand Awareness, Retargeting"
82774,3,Search Ads -> Email -> Referral,Search Ads,Winter Sale,Referral,New Product Launch,FALSE,"Winter Sale, New Product Launch, -"
82783,2,Display Ads -> Social Media,Display Ads,Retargeting,Social Media,Retargeting,TRUE,Retargeting
82798,4,Display Ads -> Display Ads -> Email -> Email,Display Ads,New Product Launch,Email,New Product Launch,TRUE,"Winter Sale, New Product Launch"
82862,7,Direct Traffic -> Referral -> Display Ads -> Email -> Social Media -> Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"Winter Sale, -, Retargeting, Discount Offer"
82916,2,Referral -> Search Ads,Referral,Winter Sale,Search Ads,Retargeting,FALSE,"Winter Sale, Retargeting"
82927,2,Search Ads -> Direct Traffic,Search Ads,-,Direct Traffic,-,TRUE,-
82929,4,Referral -> Search Ads -> Referral -> Referral,Referral,Brand Awareness,Referral,-,TRUE,"New Product Launch, -, Brand Awareness, Discount Offer"
82938,2,Search Ads -> Search Ads,Search Ads,Retargeting,Search Ads,-,TRUE,"-, Retargeting"
83035,7,Social Media -> Email -> Referral -> Email -> Email -> Direct Traffic -> Email,Social Media,-,Email,Discount Offer,TRUE,"New Product Launch, Brand Awareness, Discount Offer, -, Winter Sale"
83093,4,Referral -> Email -> Social Media -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -, Brand Awareness"
83147,6,Referral -> Search Ads -> Email -> Referral -> Search Ads -> Email,Referral,Winter Sale,Email,Winter Sale,TRUE,"Retargeting, Brand Awareness, Discount Offer, -, Winter Sale"
83149,5,Search Ads -> Referral -> Social Media -> Email -> Referral,Search Ads,Winter Sale,Referral,New Product Launch,TRUE,"Winter Sale, New Product Launch, Discount Offer"
83153,8,Direct Traffic -> Social Media -> Direct Traffic -> Social Media -> Email -> Direct Traffic -> Referral -> Email,Direct Traffic,-,Email,Retargeting,TRUE,"-, Retargeting, Brand Awareness, Discount Offer"
83254,3,Display Ads -> Email -> Email,Display Ads,New Product Launch,Email,Retargeting,TRUE,"New Product Launch, -, Retargeting"
83281,6,Email -> Display Ads -> Email -> Email -> Display Ads -> Referral,Email,New Product Launch,Referral,New Product Launch,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
83286,5,Display Ads -> Search Ads -> Social Media -> Social Media -> Referral,Display Ads,Discount Offer,Referral,Discount Offer,TRUE,"Retargeting, Brand Awareness, Discount Offer"
83306,1,Search Ads,Search Ads,Winter Sale,Search Ads,Winter Sale,TRUE,Winter Sale
83307,2,Search Ads -> Search Ads,Search Ads,-,Search Ads,Winter Sale,FALSE,"Winter Sale, -"
83312,2,Email -> Email,Email,Brand Awareness,Email,Retargeting,TRUE,"Retargeting, Brand Awareness"
83319,3,Email -> Display Ads -> Direct Traffic,Email,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -, Retargeting"
83320,2,Email -> Direct Traffic,Email,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -"
83354,4,Search Ads -> Search Ads -> Search Ads -> Social Media,Search Ads,New Product Launch,Social Media,New Product Launch,TRUE,"New Product Launch, Discount Offer"
83355,3,Email -> Social Media -> Direct Traffic,Email,New Product Launch,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -"
83481,7,Display Ads -> Search Ads -> Display Ads -> Display Ads -> Direct Traffic -> Display Ads -> Display Ads,Display Ads,Winter Sale,Display Ads,Retargeting,TRUE,"Winter Sale, -, Retargeting"
83489,5,Search Ads -> Referral -> Email -> Search Ads -> Referral,Search Ads,Discount Offer,Referral,Discount Offer,TRUE,"Winter Sale, New Product Launch, Discount Offer"
83490,1,Referral,Referral,New Product Launch,Referral,New Product Launch,FALSE,New Product Launch
83578,4,Display Ads -> Social Media -> Email -> Social Media,Display Ads,Brand Awareness,Social Media,Discount Offer,TRUE,"-, Brand Awareness, Discount Offer"
83610,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
83615,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
83626,2,Direct Traffic -> Referral,Direct Traffic,-,Referral,New Product Launch,TRUE,"New Product Launch, -"
83640,3,Search Ads -> Display Ads -> Display Ads,Search Ads,Discount Offer,Display Ads,Retargeting,TRUE,"-, Retargeting, Discount Offer"
83667,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
83673,2,Email -> Referral,Email,Winter Sale,Referral,-,FALSE,"Winter Sale, -"
83703,2,Search Ads -> Display Ads,Search Ads,-,Display Ads,Brand Awareness,TRUE,"-, Brand Awareness"
83712,5,Email -> Direct Traffic -> Referral -> Display Ads -> Email,Email,-,Email,Brand Awareness,TRUE,"New Product Launch, -, Brand Awareness"
83772,1,Referral,Referral,Discount Offer,Referral,Discount Offer,FALSE,Discount Offer
83785,5,Search Ads -> Display Ads -> Referral -> Email -> Display Ads,Search Ads,Discount Offer,Display Ads,-,TRUE,"New Product Launch, -, Brand Awareness, Discount Offer"
83798,3,Search Ads -> Direct Traffic -> Social Media,Search Ads,Winter Sale,Social Media,Discount Offer,TRUE,"Winter Sale, -, Discount Offer"
83871,1,Search Ads,Search Ads,New Product Launch,Search Ads,New Product Launch,FALSE,New Product Launch
83878,2,Social Media -> Direct Traffic,Social Media,Discount Offer,Direct Traffic,-,FALSE,"-, Discount Offer"
83881,4,Email -> Referral -> Email -> Email,Email,Winter Sale,Email,Discount Offer,TRUE,"Winter Sale, New Product Launch, Discount Offer"
83912,2,Display Ads -> Display Ads,Display Ads,Winter Sale,Display Ads,-,TRUE,"Winter Sale, -"
83919,3,Email -> Referral -> Email,Email,Discount Offer,Email,New Product Launch,TRUE,"New Product Launch, Discount Offer"
83923,3,Email -> Display Ads -> Referral,Email,Discount Offer,Referral,Winter Sale,TRUE,"Winter Sale, Retargeting, Discount Offer"
83947,2,Display Ads -> Direct Traffic,Display Ads,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -"
83952,2,Direct Traffic -> Email,Direct Traffic,-,Email,New Product Launch,TRUE,"New Product Launch, -"
83962,4,Search Ads -> Email -> Display Ads -> Email,Search Ads,-,Email,-,FALSE,"-, Brand Awareness"
83965,5,Referral -> Direct Traffic -> Direct Traffic -> Direct Traffic -> Direct Traffic,Referral,Retargeting,Direct Traffic,-,TRUE,"-, Retargeting"
83991,4,Email -> Social Media -> Email -> Search Ads,Email,Winter Sale,Search Ads,Retargeting,TRUE,"Winter Sale, -, Retargeting"
83993,2,Search Ads -> Display Ads,Search Ads,Brand Awareness,Display Ads,-,FALSE,"-, Brand Awareness"
84041,8,Search Ads -> Social Media -> Direct Traffic -> Referral -> Direct Traffic -> Social Media -> Referral -> Search Ads,Search Ads,-,Search Ads,Winter Sale,TRUE,"New Product Launch, Retargeting, Brand Awareness, -, Winter Sale"
84060,7,Email -> Direct Traffic -> Search Ads -> Email -> Referral -> Social Media -> Referral,Email,Winter Sale,Referral,Discount Offer,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
84189,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
84196,2,Search Ads -> Referral,Search Ads,Discount Offer,Referral,-,TRUE,"-, Discount Offer"
84203,4,Display Ads -> Social Media -> Direct Traffic -> Search Ads,Display Ads,-,Search Ads,Winter Sale,TRUE,"Winter Sale, -"
84281,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,FALSE,-
84325,1,Social Media,Social Media,Winter Sale,Social Media,Winter Sale,TRUE,Winter Sale
84395,2,Social Media -> Referral,Social Media,Brand Awareness,Referral,Retargeting,TRUE,"Retargeting, Brand Awareness"
84413,3,Direct Traffic -> Display Ads -> Display Ads,Direct Traffic,-,Display Ads,Brand Awareness,TRUE,"-, Brand Awareness"
84470,2,Social Media -> Direct Traffic,Social Media,Discount Offer,Direct Traffic,-,TRUE,"-, Discount Offer"
84492,4,Referral -> Search Ads -> Email -> Display Ads,Referral,New Product Launch,Display Ads,Retargeting,TRUE,"New Product Launch, -, Retargeting, Brand Awareness"
84501,1,Email,Email,Discount Offer,Email,Discount Offer,TRUE,Discount Offer
84512,3,Email -> Search Ads -> Direct Traffic,Email,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -, Retargeting"
84567,8,Display Ads -> Referral -> Referral -> Referral -> Referral -> Direct Traffic -> Display Ads -> Email,Display Ads,Retargeting,Email,Brand Awareness,TRUE,"New Product Launch, Retargeting, Brand Awareness, -, Winter Sale"
84690,5,Direct Traffic -> Direct Traffic -> Direct Traffic -> Direct Traffic -> Referral,Direct Traffic,-,Referral,Retargeting,TRUE,"-, Retargeting"
84693,6,Referral -> Referral -> Direct Traffic -> Search Ads -> Email -> Display Ads,Referral,New Product Launch,Display Ads,Discount Offer,TRUE,"New Product Launch, -, Discount Offer"
84745,1,Referral,Referral,Brand Awareness,Referral,Brand Awareness,FALSE,Brand Awareness
84773,1,Display Ads,Display Ads,Retargeting,Display Ads,Retargeting,FALSE,Retargeting
84828,5,Display Ads -> Social Media -> Search Ads -> Referral -> Social Media,Display Ads,-,Social Media,Discount Offer,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
84915,2,Email -> Display Ads,Email,-,Display Ads,Discount Offer,TRUE,"-, Discount Offer"
84925,4,Email -> Social Media -> Email -> Search Ads,Email,-,Search Ads,-,TRUE,-
84928,3,Direct Traffic -> Referral -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"-, Discount Offer"
85022,2,Social Media -> Direct Traffic,Social Media,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -"
85046,3,Display Ads -> Referral -> Direct Traffic,Display Ads,Brand Awareness,Direct Traffic,-,TRUE,"-, Brand Awareness"
85049,7,Display Ads -> Referral -> Direct Traffic -> Social Media -> Direct Traffic -> Email -> Search Ads,Display Ads,New Product Launch,Search Ads,Brand Awareness,TRUE,"New Product Launch, -, Brand Awareness, Retargeting"
85152,3,Search Ads -> Social Media -> Email,Search Ads,Winter Sale,Email,-,TRUE,"Winter Sale, New Product Launch, -"
85197,4,Social Media -> Email -> Direct Traffic -> Email,Social Media,Brand Awareness,Email,Brand Awareness,TRUE,"New Product Launch, -, Brand Awareness"
85277,1,Display Ads,Display Ads,Winter Sale,Display Ads,Winter Sale,TRUE,Winter Sale
85309,4,Email -> Referral -> Social Media -> Email,Email,Winter Sale,Email,Winter Sale,TRUE,"Winter Sale, Discount Offer"
85343,5,Referral -> Email -> Direct Traffic -> Direct Traffic -> Search Ads,Referral,New Product Launch,Search Ads,-,TRUE,"New Product Launch, -, Brand Awareness"
85375,2,Display Ads -> Search Ads,Display Ads,Brand Awareness,Search Ads,-,TRUE,"-, Brand Awareness"
85419,9,Email -> Display Ads -> Direct Traffic -> Search Ads -> Direct Traffic -> Display Ads -> Display Ads -> Social Media -> Direct Traffic,Email,Winter Sale,Direct Traffic,-,TRUE,"New Product Launch, Brand Awareness, Discount Offer, -, Winter Sale"
85422,3,Search Ads -> Email -> Search Ads,Search Ads,-,Search Ads,Retargeting,TRUE,"New Product Launch, -, Retargeting"
85426,9,Email -> Search Ads -> Direct Traffic -> Social Media -> Direct Traffic -> Display Ads -> Search Ads -> Display Ads -> Referral,Email,Winter Sale,Referral,Retargeting,TRUE,"New Product Launch, Retargeting, Brand Awareness, -, Winter Sale"
85459,8,Referral -> Social Media -> Search Ads -> Social Media -> Direct Traffic -> Email -> Referral -> Display Ads,Referral,-,Display Ads,Winter Sale,TRUE,"New Product Launch, Retargeting, Discount Offer, -, Winter Sale"
85470,4,Referral -> Social Media -> Email -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -"
85486,7,Direct Traffic -> Social Media -> Display Ads -> Referral -> Display Ads -> Display Ads -> Search Ads,Direct Traffic,-,Search Ads,Discount Offer,TRUE,"-, Retargeting, Brand Awareness, Discount Offer"
85535,3,Direct Traffic -> Email -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
85549,5,Display Ads -> Referral -> Referral -> Email -> Display Ads,Display Ads,Brand Awareness,Display Ads,Retargeting,TRUE,"-, Retargeting, Brand Awareness"
85576,2,Referral -> Direct Traffic,Referral,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -"
85587,4,Email -> Referral -> Social Media -> Email,Email,Discount Offer,Email,-,FALSE,"-, Brand Awareness, Discount Offer"
85643,2,Display Ads -> Display Ads,Display Ads,Brand Awareness,Display Ads,-,TRUE,"-, Brand Awareness"
85651,2,Direct Traffic -> Email,Direct Traffic,-,Email,-,TRUE,-
85682,3,Social Media -> Social Media -> Email,Social Media,Discount Offer,Email,Brand Awareness,TRUE,"Brand Awareness, Retargeting, Discount Offer"
85722,4,Email -> Search Ads -> Email -> Social Media,Email,Retargeting,Social Media,-,FALSE,"-, Retargeting, Discount Offer"
85725,4,Direct Traffic -> Email -> Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"New Product Launch, -"
85732,2,Display Ads -> Direct Traffic,Display Ads,-,Direct Traffic,-,TRUE,-
85743,1,Display Ads,Display Ads,Retargeting,Display Ads,Retargeting,TRUE,Retargeting
