User ID,Timestamp,Channel,Campaign,Conversion
38468,2/11/2025 19:16,Direct Traffic,-,No
80892,2/10/2025 19:23,Referral,-,No
26622,2/10/2025 17:11,Email,-,Yes
52472,2/10/2025 20:29,Email,Winter Sale,Yes
23449,2/11/2025 17:55,Display Ads,Winter Sale,No
73105,2/10/2025 5:33,Referral,New Product Launch,No
24452,2/11/2025 8:38,Referral,New Product Launch,Yes
29368,2/10/2025 2:22,Search Ads,-,Yes
12410,2/10/2025 19:11,Social Media,Retargeting,No
64147,2/10/2025 15:48,Direct Traffic,-,Yes
61234,2/10/2025 22:35,Display Ads,Discount Offer,Yes
42671,2/11/2025 14:27,Search Ads,Retargeting,No
29238,2/11/2025 15:38,Social Media,Discount Offer,No
61828,2/10/2025 4:10,Referral,Retargeting,No
92799,2/10/2025 23:47,Social Media,-,No
25687,2/10/2025 5:52,Referral,Brand Awareness,Yes
29109,2/11/2025 22:42,Referral,Discount Offer,Yes
30274,2/11/2025 8:34,Search Ads,Winter Sale,Yes
71655,2/10/2025 19:30,Display Ads,Winter Sale,Yes
41641,2/11/2025 11:21,Social Media,New Product Launch,Yes
45964,2/10/2025 11:02,Search Ads,Brand Awareness,No
69781,2/11/2025 1:00,Social Media,New Product Launch,No
20594,2/10/2025 7:43,Direct Traffic,-,No
17761,2/11/2025 16:47,Referral,-,Yes
57951,2/11/2025 16:45,Display Ads,Brand Awareness,Yes
57943,2/11/2025 3:01,Search Ads,Brand Awareness,No
77873,2/11/2025 9:07,Social Media,-,No
65726,2/11/2025 15:12,Search Ads,Brand Awareness,No
55756,2/11/2025 22:33,Email,Winter Sale,No
51813,2/11/2025 5:13,Email,Brand Awareness,Yes
52609,2/11/2025 2:00,Referral,Brand Awareness,No
52320,2/11/2025 3:57,Referral,Winter Sale,No
24025,2/11/2025 7:52,Search Ads,Retargeting,Yes
74534,2/10/2025 5:12,Search Ads,Brand Awareness,No
28751,2/10/2025 9:31,Email,New Product Launch,No
86824,2/11/2025 1:33,Search Ads,New Product Launch,Yes
15176,2/11/2025 8:18,Referral,New Product Launch,No
28567,2/10/2025 21:01,Email,-,No
17702,2/11/2025 3:10,Email,New Product Launch,Yes
21910,2/10/2025 0:21,Social Media,Retargeting,No
79969,2/11/2025 11:13,Direct Traffic,-,No
54278,2/10/2025 18:55,Referral,Retargeting,No
41612,2/11/2025 4:15,Social Media,Retargeting,Yes
17133,2/10/2025 21:14,Email,Winter Sale,Yes
35107,2/10/2025 8:29,Email,New Product Launch,Yes
13186,2/10/2025 19:18,Email,New Product Launch,No
35961,2/11/2025 3:12,Search Ads,Winter Sale,Yes
81212,2/10/2025 21:45,Email,New Product Launch,No
37903,2/11/2025 6:21,Search Ads,Discount Offer,No
67454,2/11/2025 13:58,Display Ads,New Product Launch,Yes
41411,2/11/2025 22:59,Social Media,Retargeting,Yes
98418,2/10/2025 21:42,Social Media,Brand Awareness,Yes
17611,2/11/2025 21:18,Direct Traffic,-,No
11416,2/10/2025 7:28,Referral,Discount Offer,No
80904,2/10/2025 12:04,Direct Traffic,-,Yes
28400,2/10/2025 18:06,Direct Traffic,-,Yes
49789,2/10/2025 4:00,Social Media,Brand Awareness,Yes
28144,2/11/2025 2:59,Direct Traffic,-,Yes
15105,2/11/2025 7:23,Referral,Retargeting,Yes
15145,2/11/2025 7:33,Referral,Discount Offer,No
75137,2/11/2025 15:11,Direct Traffic,-,No
61462,2/10/2025 2:03,Direct Traffic,-,No
37002,2/10/2025 13:41,Referral,Winter Sale,No
44859,2/10/2025 10:08,Search Ads,-,No
88859,2/10/2025 18:19,Search Ads,New Product Launch,Yes
55333,2/11/2025 20:15,Display Ads,Winter Sale,No
30989,2/10/2025 2:20,Search Ads,New Product Launch,Yes
49661,2/10/2025 4:14,Email,Discount Offer,Yes
77286,2/10/2025 3:27,Referral,Retargeting,Yes
52335,2/10/2025 15:28,Search Ads,New Product Launch,No
31901,2/11/2025 23:21,Social Media,Retargeting,Yes
46442,2/11/2025 14:46,Referral,-,No
88515,2/11/2025 6:09,Display Ads,-,Yes
83993,2/10/2025 5:43,Search Ads,Brand Awareness,No
34395,2/11/2025 1:50,Social Media,New Product Launch,No
54334,2/11/2025 13:35,Search Ads,-,No
68571,2/10/2025 4:34,Display Ads,New Product Launch,No
71827,2/11/2025 0:19,Social Media,Winter Sale,No
16348,2/11/2025 17:43,Direct Traffic,-,Yes
32402,2/10/2025 16:49,Direct Traffic,-,Yes
45812,2/11/2025 12:25,Search Ads,-,Yes
40011,2/10/2025 10:19,Social Media,New Product Launch,No
83923,2/11/2025 11:29,Referral,Winter Sale,Yes
13004,2/11/2025 5:50,Referral,Winter Sale,Yes
60156,2/10/2025 0:23,Display Ads,Winter Sale,No
19400,2/10/2025 17:32,Direct Traffic,-,Yes
82505,2/11/2025 9:00,Email,Retargeting,No
76240,2/10/2025 5:12,Social Media,Winter Sale,Yes
37622,2/11/2025 11:40,Referral,New Product Launch,Yes
59110,2/10/2025 8:01,Email,New Product Launch,No
21537,2/11/2025 5:36,Direct Traffic,-,No
72842,2/10/2025 20:11,Search Ads,Brand Awareness,Yes
58938,2/11/2025 7:45,Referral,New Product Launch,Yes
33578,2/10/2025 7:53,Display Ads,Retargeting,No
30675,2/10/2025 18:26,Display Ads,Brand Awareness,Yes
25104,2/11/2025 23:57,Direct Traffic,-,No
39400,2/11/2025 4:26,Direct Traffic,-,No
81406,2/10/2025 6:46,Email,Winter Sale,Yes
67253,2/10/2025 8:21,Social Media,Retargeting,No
24251,2/11/2025 15:52,Email,New Product Launch,No
14668,2/10/2025 11:16,Search Ads,Discount Offer,Yes
37610,2/10/2025 6:52,Social Media,Brand Awareness,No
84773,2/11/2025 2:44,Display Ads,Retargeting,No
75656,2/11/2025 1:15,Social Media,Winter Sale,No
46827,2/11/2025 8:24,Direct Traffic,-,No
92201,2/10/2025 2:43,Search Ads,Winter Sale,No
85309,2/11/2025 20:30,Email,Winter Sale,Yes
50839,2/10/2025 18:18,Email,Winter Sale,No
24212,2/10/2025 9:43,Referral,Retargeting,Yes
91357,2/10/2025 7:05,Direct Traffic,-,No
76358,2/10/2025 1:44,Display Ads,Retargeting,Yes
26670,2/11/2025 7:13,Social Media,Discount Offer,Yes
89214,2/11/2025 20:47,Referral,New Product Launch,No
45652,2/10/2025 12:15,Referral,Retargeting,No
16713,2/10/2025 6:38,Social Media,Discount Offer,No
30155,2/11/2025 12:21,Search Ads,Discount Offer,Yes
85470,2/10/2025 19:52,Social Media,Winter Sale,Yes
41115,2/10/2025 21:14,Social Media,-,Yes
88027,2/11/2025 11:26,Direct Traffic,-,Yes
42457,2/11/2025 18:25,Search Ads,Discount Offer,No
74913,2/10/2025 4:06,Display Ads,Discount Offer,No
19388,2/10/2025 15:55,Search Ads,Brand Awareness,Yes
80097,2/10/2025 14:18,Social Media,Discount Offer,Yes
64528,2/11/2025 13:41,Social Media,New Product Launch,Yes
35789,2/10/2025 0:44,Display Ads,Winter Sale,No
52520,2/11/2025 15:50,Display Ads,Brand Awareness,No
77873,2/11/2025 21:29,Display Ads,Brand Awareness,No
85375,2/10/2025 5:24,Display Ads,Brand Awareness,Yes
97446,2/11/2025 3:09,Display Ads,New Product Launch,No
74300,2/10/2025 9:52,Social Media,Winter Sale,Yes
63243,2/11/2025 21:11,Referral,Brand Awareness,Yes
30026,2/11/2025 20:33,Referral,New Product Launch,No
75470,2/11/2025 5:35,Search Ads,Winter Sale,No
58510,2/11/2025 15:05,Search Ads,Retargeting,No
75700,2/11/2025 7:54,Direct Traffic,-,No
21255,2/11/2025 17:09,Display Ads,Discount Offer,Yes
33601,2/10/2025 8:21,Email,-,No
89793,2/11/2025 15:55,Search Ads,Retargeting,Yes
61426,2/11/2025 11:32,Direct Traffic,-,Yes
72040,2/11/2025 7:19,Social Media,Brand Awareness,No
53859,2/11/2025 3:27,Search Ads,Retargeting,Yes
50501,2/11/2025 13:50,Display Ads,-,Yes
41573,2/10/2025 7:14,Direct Traffic,-,Yes
56480,2/11/2025 0:16,Direct Traffic,-,No
74381,2/10/2025 3:27,Direct Traffic,-,Yes
44535,2/10/2025 15:35,Referral,Winter Sale,No
30299,2/10/2025 2:47,Email,Discount Offer,No
26511,2/10/2025 0:51,Email,Retargeting,Yes
24251,2/11/2025 18:43,Referral,Retargeting,Yes
48700,2/11/2025 0:17,Search Ads,Discount Offer,No
69351,2/10/2025 4:43,Direct Traffic,-,Yes
71979,2/11/2025 12:42,Search Ads,Brand Awareness,No
39321,2/11/2025 14:58,Email,Brand Awareness,No
66139,2/11/2025 14:51,Search Ads,New Product Launch,No
17702,2/10/2025 7:48,Display Ads,Discount Offer,Yes
49847,2/11/2025 18:20,Referral,Discount Offer,No
22743,2/10/2025 14:06,Search Ads,Brand Awareness,No
20594,2/11/2025 20:56,Social Media,-,Yes
56652,2/11/2025 2:50,Referral,-,No
76541,2/11/2025 7:49,Email,Discount Offer,No
67074,2/10/2025 20:20,Direct Traffic,-,No
25790,2/10/2025 13:46,Display Ads,Discount Offer,Yes
64747,2/11/2025 4:22,Referral,Winter Sale,Yes
36135,2/11/2025 7:58,Referral,Brand Awareness,Yes
34649,2/11/2025 13:21,Display Ads,Discount Offer,No
22755,2/10/2025 21:30,Display Ads,Discount Offer,Yes
22863,2/11/2025 6:15,Social Media,-,Yes
21401,2/11/2025 23:19,Email,Winter Sale,No
25810,2/10/2025 5:50,Direct Traffic,-,Yes
25524,2/10/2025 17:30,Email,Brand Awareness,No
30280,2/10/2025 3:30,Direct Traffic,-,No
50311,2/11/2025 0:23,Social Media,Discount Offer,No
99065,2/10/2025 15:46,Referral,-,No
38822,2/11/2025 13:30,Referral,New Product Launch,No
79091,2/10/2025 21:12,Social Media,New Product Launch,No
12248,2/11/2025 9:17,Referral,New Product Launch,No
14386,2/10/2025 0:48,Referral,Discount Offer,Yes
46988,2/11/2025 6:24,Direct Traffic,-,Yes
48237,2/11/2025 21:19,Referral,-,Yes
41454,2/11/2025 1:55,Social Media,New Product Launch,No
54766,2/10/2025 6:01,Social Media,Retargeting,Yes
27666,2/11/2025 2:32,Search Ads,-,No
89367,2/11/2025 13:34,Referral,New Product Launch,Yes
32299,2/10/2025 3:30,Display Ads,Retargeting,No
28985,2/11/2025 6:56,Email,-,Yes
95590,2/11/2025 9:42,Referral,New Product Launch,Yes
54395,2/10/2025 5:51,Display Ads,New Product Launch,Yes
76452,2/11/2025 15:26,Search Ads,Discount Offer,No
55513,2/10/2025 10:38,Direct Traffic,-,No
29031,2/11/2025 21:17,Email,-,No
80474,2/11/2025 5:13,Search Ads,Winter Sale,Yes
47781,2/10/2025 20:42,Email,Brand Awareness,Yes
77831,2/10/2025 14:33,Direct Traffic,-,Yes
56987,2/11/2025 10:05,Display Ads,Brand Awareness,No
88112,2/10/2025 4:23,Referral,New Product Launch,No
86091,2/10/2025 23:27,Social Media,New Product Launch,Yes
35756,2/11/2025 16:08,Display Ads,Brand Awareness,No
31273,2/10/2025 22:44,Referral,Retargeting,Yes
51319,2/11/2025 5:50,Direct Traffic,-,No
88187,2/10/2025 16:52,Display Ads,-,No
11801,2/11/2025 7:54,Social Media,Winter Sale,Yes
33499,2/11/2025 13:52,Email,Winter Sale,Yes
39702,2/11/2025 4:00,Search Ads,Retargeting,No
40368,2/10/2025 8:40,Email,Brand Awareness,No
59461,2/11/2025 3:19,Email,Retargeting,No
63781,2/10/2025 6:20,Social Media,Retargeting,Yes
94816,2/11/2025 19:04,Social Media,Brand Awareness,Yes
25874,2/11/2025 9:15,Display Ads,Winter Sale,No
59425,2/10/2025 22:53,Display Ads,Winter Sale,Yes
35324,2/11/2025 1:48,Display Ads,-,Yes
37332,2/11/2025 17:59,Display Ads,New Product Launch,No
66986,2/11/2025 23:55,Referral,-,Yes
41641,2/10/2025 11:36,Search Ads,Winter Sale,No
16621,2/11/2025 19:38,Search Ads,-,Yes
73999,2/10/2025 4:28,Social Media,-,Yes
47795,2/10/2025 2:04,Search Ads,Winter Sale,No
22743,2/10/2025 13:29,Email,Retargeting,Yes
40968,2/10/2025 4:22,Display Ads,New Product Launch,No
46911,2/11/2025 14:54,Display Ads,-,No
91390,2/11/2025 18:06,Email,Winter Sale,Yes
95511,2/10/2025 23:13,Display Ads,-,Yes
12350,2/11/2025 12:54,Display Ads,Brand Awareness,No
59109,2/10/2025 13:18,Direct Traffic,-,Yes
40164,2/11/2025 18:38,Referral,Retargeting,Yes
95745,2/10/2025 0:53,Social Media,Discount Offer,Yes
11661,2/11/2025 9:33,Search Ads,New Product Launch,No
77908,2/11/2025 21:31,Social Media,Discount Offer,Yes
14036,2/10/2025 14:03,Referral,-,Yes
40517,2/10/2025 20:12,Email,New Product Launch,No
94229,2/10/2025 15:03,Referral,New Product Launch,No
48649,2/11/2025 5:53,Search Ads,New Product Launch,No
50905,2/10/2025 9:31,Display Ads,Retargeting,No
39770,2/10/2025 0:57,Email,Retargeting,No
17981,2/10/2025 19:07,Search Ads,Brand Awareness,Yes
44778,2/11/2025 19:34,Referral,Winter Sale,Yes
18280,2/11/2025 18:37,Referral,Winter Sale,Yes
71094,2/10/2025 21:37,Direct Traffic,-,No
91679,2/10/2025 18:22,Email,Winter Sale,Yes
68838,2/11/2025 20:29,Email,Brand Awareness,No
47152,2/10/2025 13:49,Social Media,New Product Launch,No
81168,2/11/2025 3:24,Social Media,Winter Sale,Yes
88425,2/10/2025 4:10,Search Ads,-,No
13687,2/10/2025 6:25,Social Media,New Product Launch,Yes
76584,2/10/2025 9:12,Direct Traffic,-,No
63192,2/11/2025 21:52,Social Media,Brand Awareness,Yes
20098,2/11/2025 8:44,Search Ads,Retargeting,No
27556,2/10/2025 16:37,Email,Discount Offer,Yes
91886,2/10/2025 16:33,Display Ads,Retargeting,No
82764,2/10/2025 0:37,Referral,Retargeting,No
78168,2/11/2025 6:19,Referral,Discount Offer,Yes
82166,2/11/2025 2:32,Email,Discount Offer,Yes
80967,2/10/2025 19:36,Social Media,-,Yes
76541,2/11/2025 20:37,Display Ads,Retargeting,No
37621,2/10/2025 4:56,Social Media,Brand Awareness,No
88984,2/10/2025 0:51,Social Media,-,No
16004,2/11/2025 9:17,Email,Discount Offer,Yes
29505,2/10/2025 20:12,Display Ads,Winter Sale,Yes
86014,2/10/2025 3:36,Social Media,Discount Offer,Yes
23863,2/11/2025 6:47,Social Media,Retargeting,No
64037,2/11/2025 14:40,Social Media,-,No
62101,2/11/2025 11:30,Referral,Winter Sale,Yes
15152,2/10/2025 16:18,Display Ads,Brand Awareness,Yes
19400,2/10/2025 19:08,Referral,Retargeting,Yes
97127,2/11/2025 2:46,Search Ads,Retargeting,No
18587,2/11/2025 18:14,Display Ads,Brand Awareness,No
28587,2/10/2025 4:48,Display Ads,Brand Awareness,Yes
86216,2/10/2025 13:59,Direct Traffic,-,Yes
44833,2/11/2025 17:44,Email,Winter Sale,Yes
25633,2/11/2025 21:21,Referral,New Product Launch,No
87153,2/11/2025 8:34,Email,Retargeting,Yes
90897,2/11/2025 6:46,Search Ads,Retargeting,No
55894,2/11/2025 19:14,Display Ads,Retargeting,Yes
51068,2/11/2025 7:14,Display Ads,Brand Awareness,No
37055,2/11/2025 15:42,Search Ads,Winter Sale,No
80549,2/10/2025 18:28,Email,Discount Offer,No
72379,2/11/2025 4:48,Email,Brand Awareness,No
13528,2/10/2025 19:26,Social Media,Discount Offer,Yes
80202,2/11/2025 18:00,Referral,Winter Sale,No
61285,2/10/2025 15:28,Direct Traffic,-,No
80623,2/11/2025 7:29,Display Ads,-,No
59787,2/10/2025 15:49,Social Media,New Product Launch,No
64713,2/10/2025 22:02,Email,Discount Offer,Yes
81908,2/11/2025 7:54,Direct Traffic,-,No
43759,2/10/2025 20:16,Email,-,No
95772,2/10/2025 19:23,Social Media,Retargeting,No
32344,2/11/2025 20:17,Display Ads,Winter Sale,Yes
26918,2/11/2025 9:57,Email,-,No
28194,2/10/2025 13:54,Referral,Winter Sale,No
36005,2/10/2025 23:45,Social Media,New Product Launch,Yes
75302,2/10/2025 23:36,Email,New Product Launch,No
34498,2/10/2025 2:58,Search Ads,Retargeting,No
75804,2/11/2025 23:22,Referral,New Product Launch,Yes
61331,2/10/2025 18:47,Search Ads,New Product Launch,Yes
65514,2/10/2025 5:21,Display Ads,Discount Offer,No
69137,2/11/2025 20:18,Social Media,Discount Offer,Yes
34693,2/11/2025 6:53,Direct Traffic,-,No
97201,2/11/2025 1:41,Social Media,-,Yes
36097,2/10/2025 15:43,Social Media,Winter Sale,Yes
26664,2/11/2025 22:40,Referral,Brand Awareness,Yes
29837,2/10/2025 20:18,Direct Traffic,-,Yes
42325,2/11/2025 11:19,Social Media,Discount Offer,Yes
57141,2/11/2025 14:16,Display Ads,Brand Awareness,No
69781,2/10/2025 15:06,Social Media,Discount Offer,No
41874,2/10/2025 6:07,Direct Traffic,-,No
26189,2/10/2025 6:58,Email,Brand Awareness,Yes
22475,2/11/2025 20:10,Referral,Winter Sale,No
59611,2/10/2025 4:23,Direct Traffic,-,Yes
83489,2/11/2025 6:21,Search Ads,Discount Offer,No
95303,2/10/2025 9:12,Display Ads,Retargeting,No
95511,2/10/2025 8:11,Search Ads,Winter Sale,Yes
45681,2/11/2025 10:02,Direct Traffic,-,Yes
56855,2/11/2025 21:23,Display Ads,New Product Launch,Yes
45340,2/10/2025 15:24,Email,Retargeting,Yes
67765,2/10/2025 4:48,Social Media,Retargeting,No
36215,2/11/2025 13:10,Search Ads,Retargeting,Yes
69737,2/10/2025 14:30,Referral,New Product Launch,Yes
62615,2/11/2025 22:12,Referral,-,No
62107,2/10/2025 1:55,Direct Traffic,-,Yes
63709,2/11/2025 13:56,Direct Traffic,-,Yes
56125,2/10/2025 3:27,Direct Traffic,-,No
45315,2/11/2025 1:23,Email,Winter Sale,Yes
43460,2/11/2025 4:43,Email,Brand Awareness,No
39588,2/11/2025 8:46,Display Ads,Discount Offer,No
23031,2/11/2025 16:54,Display Ads,Discount Offer,Yes
73654,2/10/2025 9:34,Direct Traffic,-,No
11661,2/10/2025 2:17,Search Ads,Retargeting,Yes
96740,2/11/2025 12:22,Email,Discount Offer,Yes
34300,2/10/2025 9:29,Email,Retargeting,Yes
78420,2/11/2025 21:34,Search Ads,Brand Awareness,No
89095,2/11/2025 3:01,Display Ads,-,Yes
15259,2/10/2025 3:28,Referral,-,Yes
32839,2/10/2025 10:48,Direct Traffic,-,Yes
45564,2/10/2025 18:27,Display Ads,Winter Sale,Yes
44882,2/10/2025 19:33,Email,Retargeting,No
98219,2/11/2025 19:34,Email,Brand Awareness,Yes
80202,2/10/2025 4:46,Direct Traffic,-,Yes
16893,2/10/2025 23:03,Search Ads,Retargeting,No
51437,2/11/2025 23:42,Email,Retargeting,No
98310,2/10/2025 14:54,Social Media,-,No
42580,2/11/2025 15:55,Referral,Brand Awareness,Yes
25524,2/10/2025 6:04,Social Media,Discount Offer,Yes
27506,2/11/2025 9:58,Direct Traffic,-,Yes
29877,2/11/2025 12:32,Display Ads,New Product Launch,Yes
31133,2/10/2025 14:02,Search Ads,Discount Offer,No
69090,2/10/2025 15:35,Direct Traffic,-,Yes
68998,2/10/2025 21:21,Display Ads,-,No
18280,2/11/2025 1:48,Display Ads,New Product Launch,Yes
39795,2/11/2025 4:45,Referral,New Product Launch,No
46342,2/11/2025 11:44,Display Ads,Discount Offer,Yes
31126,2/11/2025 10:32,Email,Discount Offer,Yes
37659,2/11/2025 20:41,Display Ads,Discount Offer,Yes
22861,2/11/2025 4:40,Display Ads,Discount Offer,Yes
79796,2/11/2025 15:38,Email,-,Yes
89362,2/10/2025 2:33,Direct Traffic,-,Yes
88316,2/11/2025 14:38,Social Media,Discount Offer,Yes
75405,2/10/2025 9:11,Display Ads,-,Yes
22931,2/11/2025 13:47,Email,-,Yes
56219,2/10/2025 3:39,Search Ads,-,Yes
90701,2/11/2025 21:33,Search Ads,Discount Offer,Yes
50295,2/11/2025 3:24,Direct Traffic,-,No
37386,2/10/2025 15:51,Email,New Product Launch,Yes
15239,2/11/2025 1:20,Social Media,Winter Sale,No
76732,2/10/2025 9:29,Search Ads,Discount Offer,Yes
28268,2/11/2025 14:09,Referral,Discount Offer,Yes
34935,2/11/2025 22:08,Email,Winter Sale,No
90047,2/11/2025 6:33,Email,Brand Awareness,No
69202,2/10/2025 21:13,Social Media,New Product Launch,Yes
53859,2/11/2025 20:09,Search Ads,Brand Awareness,Yes
88859,2/10/2025 13:03,Social Media,Winter Sale,Yes
29834,2/10/2025 14:56,Social Media,Brand Awareness,Yes
81689,2/10/2025 0:11,Display Ads,New Product Launch,No
59319,2/11/2025 12:48,Email,Discount Offer,Yes
25294,2/10/2025 22:35,Display Ads,Winter Sale,No
45315,2/11/2025 21:54,Referral,-,Yes
64712,2/11/2025 18:53,Social Media,New Product Launch,Yes
16270,2/11/2025 18:59,Email,Brand Awareness,No
65497,2/11/2025 1:32,Referral,New Product Launch,No
86886,2/10/2025 13:25,Referral,Winter Sale,Yes
84915,2/10/2025 1:17,Email,-,No
23463,2/11/2025 12:12,Referral,Retargeting,Yes
68071,2/10/2025 10:42,Email,-,Yes
40530,2/11/2025 7:47,Search Ads,Brand Awareness,Yes
43052,2/10/2025 14:33,Email,Winter Sale,No
71570,2/10/2025 15:20,Referral,-,No
25547,2/11/2025 5:28,Direct Traffic,-,No
32052,2/11/2025 5:15,Social Media,Retargeting,Yes
85197,2/11/2025 20:29,Email,Brand Awareness,Yes
36393,2/11/2025 17:44,Email,-,Yes
43373,2/10/2025 15:51,Referral,Winter Sale,Yes
47452,2/10/2025 13:22,Email,Winter Sale,No
45368,2/11/2025 19:15,Social Media,Winter Sale,No
37162,2/11/2025 12:46,Referral,Winter Sale,Yes
35456,2/10/2025 5:06,Email,-,Yes
33578,2/11/2025 0:19,Email,Winter Sale,No
76871,2/10/2025 13:08,Direct Traffic,-,No
35006,2/11/2025 10:06,Referral,Retargeting,Yes
94024,2/10/2025 10:55,Referral,Winter Sale,Yes
44272,2/11/2025 14:05,Display Ads,Winter Sale,Yes
29505,2/10/2025 16:09,Social Media,-,No
85022,2/10/2025 23:15,Social Media,Winter Sale,Yes
61537,2/10/2025 19:05,Display Ads,New Product Launch,Yes
50366,2/11/2025 17:51,Referral,Winter Sale,Yes
35942,2/10/2025 18:59,Social Media,-,Yes
27541,2/10/2025 3:59,Email,-,Yes
48753,2/10/2025 15:52,Email,Retargeting,Yes
79835,2/10/2025 8:08,Display Ads,New Product Launch,Yes
32709,2/11/2025 3:08,Display Ads,Brand Awareness,Yes
35296,2/10/2025 3:42,Referral,Brand Awareness,Yes
73183,2/10/2025 2:31,Display Ads,New Product Launch,No
17012,2/11/2025 13:34,Referral,New Product Launch,Yes
86021,2/11/2025 20:14,Social Media,Retargeting,Yes
31275,2/11/2025 7:41,Social Media,Retargeting,No
73373,2/11/2025 19:19,Email,Brand Awareness,Yes
20111,2/10/2025 19:22,Direct Traffic,-,No
25170,2/11/2025 14:03,Search Ads,New Product Launch,Yes
45297,2/11/2025 0:41,Social Media,Retargeting,No
90879,2/11/2025 6:58,Display Ads,Brand Awareness,No
92974,2/11/2025 23:27,Social Media,Retargeting,No
74192,2/11/2025 0:00,Search Ads,Winter Sale,No
37078,2/11/2025 4:47,Email,Brand Awareness,Yes
86974,2/11/2025 15:28,Social Media,Discount Offer,No
88191,2/10/2025 15:16,Display Ads,Discount Offer,Yes
59102,2/11/2025 4:28,Referral,New Product Launch,No
83281,2/10/2025 9:42,Display Ads,Retargeting,No
83354,2/11/2025 20:18,Social Media,New Product Launch,Yes
56094,2/11/2025 0:41,Direct Traffic,-,Yes
59188,2/10/2025 23:32,Referral,-,Yes
91051,2/11/2025 12:02,Social Media,Winter Sale,Yes
64867,2/11/2025 18:45,Social Media,-,No
50952,2/10/2025 12:17,Direct Traffic,-,No
76743,2/11/2025 18:59,Direct Traffic,-,No
13186,2/11/2025 2:18,Display Ads,Brand Awareness,Yes
45415,2/10/2025 14:28,Display Ads,New Product Launch,No
75137,2/10/2025 12:00,Search Ads,-,Yes
28481,2/11/2025 18:20,Social Media,Retargeting,Yes
10341,2/11/2025 21:07,Email,Winter Sale,Yes
47735,2/10/2025 22:48,Email,Brand Awareness,Yes
88425,2/10/2025 7:11,Referral,New Product Launch,Yes
34498,2/11/2025 7:14,Direct Traffic,-,Yes
81847,2/10/2025 11:50,Social Media,Brand Awareness,Yes
25284,2/10/2025 16:41,Referral,-,Yes
69202,2/11/2025 13:16,Display Ads,New Product Launch,Yes
31158,2/10/2025 13:28,Referral,Brand Awareness,No
35247,2/10/2025 17:03,Search Ads,Brand Awareness,No
64142,2/10/2025 9:00,Direct Traffic,-,Yes
11784,2/10/2025 20:17,Display Ads,New Product Launch,Yes
71478,2/10/2025 5:29,Social Media,-,Yes
32299,2/10/2025 0:51,Direct Traffic,-,No
83147,2/11/2025 18:56,Email,Winter Sale,Yes
87803,2/11/2025 4:50,Email,Brand Awareness,Yes
19967,2/11/2025 23:55,Direct Traffic,-,No
46862,2/10/2025 1:14,Email,Winter Sale,Yes
56297,2/11/2025 23:45,Social Media,New Product Launch,No
43460,2/10/2025 17:49,Email,Winter Sale,No
93271,2/11/2025 21:29,Display Ads,Discount Offer,No
28385,2/10/2025 21:54,Referral,Winter Sale,Yes
94070,2/11/2025 9:10,Direct Traffic,-,No
99597,2/11/2025 23:57,Direct Traffic,-,Yes
26430,2/10/2025 19:56,Email,Brand Awareness,No
89367,2/11/2025 7:56,Referral,-,No
81943,2/11/2025 19:39,Search Ads,-,No
30955,2/10/2025 2:04,Direct Traffic,-,No
79091,2/11/2025 9:27,Referral,-,No
21038,2/11/2025 21:40,Direct Traffic,-,Yes
48237,2/10/2025 0:08,Search Ads,Brand Awareness,No
86886,2/11/2025 5:30,Display Ads,New Product Launch,Yes
26189,2/10/2025 1:14,Search Ads,Discount Offer,No
21537,2/10/2025 18:17,Display Ads,Discount Offer,Yes
40880,2/11/2025 7:07,Search Ads,Discount Offer,Yes
89239,2/11/2025 11:13,Direct Traffic,-,No
75208,2/10/2025 2:22,Email,New Product Launch,Yes
42970,2/11/2025 19:35,Display Ads,New Product Launch,No
97446,2/11/2025 19:44,Referral,Discount Offer,Yes
86085,2/10/2025 8:32,Search Ads,Winter Sale,Yes
94229,2/11/2025 10:23,Direct Traffic,-,No
61655,2/10/2025 20:10,Email,Retargeting,Yes
17761,2/11/2025 0:03,Referral,-,Yes
21690,2/10/2025 21:28,Referral,Discount Offer,No
42610,2/10/2025 9:35,Referral,Discount Offer,Yes
27778,2/11/2025 22:40,Social Media,Retargeting,No
68180,2/11/2025 23:27,Search Ads,-,Yes
22992,2/11/2025 2:03,Social Media,-,Yes
88885,2/11/2025 2:53,Email,Discount Offer,Yes
92642,2/11/2025 19:34,Email,Retargeting,Yes
58748,2/11/2025 13:48,Email,Winter Sale,Yes
26384,2/11/2025 8:34,Email,New Product Launch,No
56501,2/10/2025 4:17,Email,Retargeting,Yes
57455,2/11/2025 21:17,Referral,Brand Awareness,Yes
82038,2/10/2025 10:52,Search Ads,Winter Sale,No
88728,2/10/2025 19:16,Display Ads,New Product Launch,Yes
94841,2/11/2025 19:23,Referral,Discount Offer,Yes
91879,2/10/2025 9:41,Referral,Brand Awareness,Yes
83626,2/10/2025 21:16,Referral,New Product Launch,Yes
66863,2/10/2025 14:42,Display Ads,Brand Awareness,Yes
29109,2/10/2025 13:05,Display Ads,Brand Awareness,No
25195,2/11/2025 20:32,Direct Traffic,-,No
60888,2/10/2025 11:38,Social Media,New Product Launch,No
86180,2/11/2025 10:46,Search Ads,Discount Offer,Yes
83919,2/11/2025 9:59,Email,New Product Launch,No
23863,2/10/2025 8:34,Email,Retargeting,No
69847,2/10/2025 13:08,Social Media,Retargeting,No
